"year","age","gender","uli","region"
3,38,"male",26.7340835642273,"north"
6,39,"male",39.2,"north"
6,36,"male",34.8,"south"
1,36,"male",33.9820810338958,"south"
1,38,"male",54.119597493352,"north"
3,32,"female",54.9434392480901,"south"
2,38,"male",40.0129188024195,"south"
2,35,"male",30.857786386734,"south"
3,37,"female",70.000663491795,"south"
2,33,"male",59.5189146102202,"north"
6,31,"male",21.6,"south"
2,37,"female",70.6586625976938,"north"
2,38,"female",64.8043352145545,"north"
2,39,"male",27.5238497462275,"north"
1,39,"male",70.399614941047,"south"
1,37,"male",30.7354838815648,"north"
2,35,"female",65.4954904072071,"north"
6,30,"female",52.5,"north"
3,35,"male",54.9463470778792,"south"
2,32,"male",49.5730122630463,"north"
3,37,"female",44.2306191443396,"south"
3,39,"male",53.8585843778337,"north"
1,39,"male",80.1957834958677,"north"
3,37,"male",78.2941399473557,"north"
1,34,"female",59.0372336145545,"north"
1,35,"male",40.2179932508514,"north"
3,38,"male",44.6060214367528,"south"
3,35,"male",40.2039120082409,"south"
6,36,"female",51.1646682229259,"north"
1,37,"female",73.4261201838692,"north"
2,35,"female",73.7990574507999,"north"
2,32,"male",59.7645383550281,"north"
2,33,"male",40.1467350512315,"north"
3,34,"female",48.8374151800054,"south"
3,35,"male",30.3783444716088,"south"
6,32,"male",16.6,"south"
3,36,"male",74.2805060994399,"north"
1,36,"male",25.7872243760132,"south"
3,36,"female",64.1135683074344,"south"
2,30,"male",31.9334951747955,"south"
1,33,"male",29.0268150168538,"north"
6,30,"female",82.7731643693649,"north"
3,34,"female",54.4284894306222,"north"
3,33,"male",76.1583236391491,"north"
3,33,"male",53.9585693395238,"north"
2,37,"female",52.8740704833448,"south"
1,36,"female",30.1849316042438,"south"
2,31,"male",26.8403238762394,"north"
2,37,"female",67.6358252169895,"south"
3,35,"male",16.5829178457937,"south"
6,39,"female",73.4293426091037,"north"
6,32,"male",50.9,"south"
3,37,"male",49.0870321803334,"north"
1,39,"male",64.8241177872255,"south"
1,39,"female",55.2184070630342,"north"
3,32,"female",43.1020183871781,"north"
2,34,"male",80.1675473045499,"north"
2,32,"male",50.4101608822928,"south"
3,33,"male",63.3736774925885,"north"
3,35,"female",49.8007667361433,"south"
6,31,"male",57.6,"south"
1,34,"female",41.4343838340849,"south"
3,36,"male",46.4775720329013,"south"
3,31,"male",47.9389941276601,"south"
1,31,"female",45.9849972700923,"south"
3,30,"female",74.3823868722778,"north"
2,32,"female",44.9381843509424,"south"
1,34,"female",61.8386192264485,"south"
1,33,"male",54.5474245175544,"south"
1,38,"male",55.2802579365744,"north"
1,38,"male",33.5028097096078,"north"
2,31,"male",68.45910577307,"south"
1,36,"male",57.5910017161786,"north"
6,38,"male",26.7,"south"
6,32,"female",71.7701741973922,"north"
3,33,"male",41.5299440362298,"north"
3,39,"male",46.6352008250373,"north"
1,32,"female",71.3323092729278,"south"
1,33,"female",63.9647322540952,"north"
2,34,"male",59.9069569262334,"north"
1,38,"female",54.9128160182784,"south"
3,31,"male",39.7295355526291,"south"
3,31,"male",48.3036022343371,"north"
3,33,"female",45.3119725825161,"south"
2,39,"female",27.4695318575303,"south"
3,33,"male",51.2941456749454,"south"
1,35,"female",63.5966649515715,"south"
1,37,"male",40.5472208092525,"south"
1,39,"female",68.2861161310204,"north"
3,38,"female",63.7584060120087,"north"
2,33,"female",42.2699085323374,"north"
1,39,"female",78.0751977955653,"south"
3,38,"male",34.4195458718297,"north"
3,32,"female",71.8243322191777,"north"
2,33,"female",51.1392425353283,"north"
2,33,"female",67.8919814292021,"south"
3,37,"female",55.5238179696524,"south"
3,37,"female",36.6231073958199,"north"
6,36,"male",73.3,"south"
2,37,"female",53.4609500063415,"north"
2,34,"female",63.4195601918474,"south"
1,36,"female",25.9229207249944,"south"
3,38,"female",52.2904917891718,"north"
1,37,"female",58.236646724515,"north"
1,38,"male",76.6538789267999,"north"
2,37,"female",30.5417740905413,"south"
1,31,"female",47.828699195012,"south"
6,38,"female",58.6,"south"
6,34,"female",66.6,"south"
2,32,"male",25.7399058550184,"north"
6,31,"female",82.6,"north"
6,38,"female",36.3,"north"
1,30,"male",28.3821299485355,"north"
3,39,"female",63.7142534569709,"north"
1,38,"male",52.6892879406094,"north"
3,35,"female",65.0102962147646,"south"
2,36,"male",69.8992995023193,"north"
2,34,"male",40.2107572901119,"south"
1,30,"female",62.2062525460791,"north"
2,37,"female",66.5661907936154,"north"
2,36,"male",55.4540087760206,"north"
2,32,"female",50.2279130394558,"north"
3,33,"male",36.8932702417491,"north"
1,39,"male",55.0124159006967,"south"
1,38,"male",53.3256578025557,"south"
2,35,"female",65.1349738529989,"south"
6,38,"female",51.3,"south"
1,34,"male",54.1958406247279,"north"
3,34,"female",20.0753205946344,"south"
2,31,"female",55.6346346164757,"south"
3,30,"female",72.61380479794,"north"
6,35,"female",50.1,"south"
3,39,"female",51.5606979782699,"south"
6,30,"female",52.4937900028687,"north"
6,34,"male",70,"south"
2,35,"male",61.0708282131444,"south"
2,34,"male",52.2264012203329,"south"
3,39,"male",43.617376331692,"north"
2,37,"female",55.0167257888374,"north"
6,39,"male",71.5,"south"
1,34,"male",58.018155106486,"north"
6,31,"male",51.7,"north"
2,39,"female",59.9333548905073,"north"
2,31,"male",74.2646511783358,"north"
3,36,"female",61.1180419962299,"north"
2,35,"female",51.407683834967,"south"
2,36,"female",59.8161799370597,"north"
2,34,"female",75.3607628920178,"south"
3,31,"female",33.3319148795506,"south"
6,33,"male",70.9,"north"
6,39,"male",60.2265488422787,"north"
3,37,"male",48.4219428055633,"south"
1,31,"male",60.8193862276585,"north"
1,36,"male",47.8327603425542,"north"
6,37,"male",45,"north"
2,39,"female",68.0707463352097,"south"
2,39,"male",72.1909655233155,"north"
6,32,"male",44.2,"north"
3,32,"female",68.3010578942825,"south"
1,36,"male",43.741551897156,"south"
3,35,"female",68.4549683999623,"north"
6,30,"female",57.9,"north"
2,38,"male",62.7604697111442,"north"
6,35,"female",54.1512542573275,"north"
1,31,"male",35.0985940837616,"north"
1,32,"female",65.8693335308155,"south"
2,39,"female",45.7334857283804,"south"
1,38,"male",57.9063678955543,"north"
6,32,"female",62.0810540051807,"north"
3,30,"female",46.4949099958777,"south"
2,34,"male",33.5675723126472,"south"
3,35,"female",42.7431378949394,"south"
1,32,"male",71.2749060443045,"south"
2,36,"female",78.3136933292133,"north"
1,33,"female",19.3988518386308,"north"
1,31,"female",40.0062383183024,"south"
6,34,"female",46,"south"
6,38,"male",47.9,"south"
3,35,"male",20.487726701675,"south"
2,34,"male",41.8428900175581,"north"
6,35,"male",31.2,"south"
2,32,"male",42.3425182470494,"north"
2,32,"male",46.2995678934249,"south"
2,38,"female",58.6946208935692,"south"
1,36,"female",47.2623120431175,"north"
2,31,"male",55.0568625106564,"north"
3,38,"male",24.9631814682631,"south"
1,30,"female",63.6610373653645,"south"
3,37,"female",33.8468235805779,"south"
1,36,"female",51.5747268331604,"north"
2,38,"male",66.8374707719229,"north"
3,30,"female",69.8511012974408,"north"
3,37,"female",80.4950037033392,"south"
3,37,"female",69.2397425829886,"north"
3,39,"male",63.1427167629355,"south"
6,36,"female",37.4,"north"
1,31,"female",47.0609508594118,"south"
1,35,"male",60.609808522963,"south"
3,31,"female",53.3066202550259,"north"
2,36,"female",46.085118202351,"north"
1,36,"male",29.9906405837927,"south"
3,33,"male",43.0443678711663,"south"
1,34,"male",48.6549984305417,"north"
1,39,"female",66.116907894309,"south"
3,36,"female",31.7069079423751,"north"
2,38,"female",67.6971017884476,"north"
3,33,"female",73.0253858688204,"south"
6,30,"male",41.9,"south"
6,34,"male",18,"south"
3,30,"male",56.5840420371128,"south"
2,38,"male",54.088968086034,"north"
6,31,"female",36.6011217603003,"north"
6,30,"female",45.2,"north"
6,37,"female",56.7813789832932,"north"
3,36,"female",46.9314295355666,"north"
6,33,"female",31.8,"south"
2,33,"male",54.4831590108073,"south"
3,37,"male",61.0053651220802,"north"
6,30,"female",62.7701605183022,"north"
1,36,"female",56.7622757640615,"south"
3,35,"female",58.7115986523378,"north"
3,34,"female",79.1361621303112,"south"
2,38,"female",50.9779972742216,"south"
6,35,"female",51.2,"south"
2,33,"female",67.9725190431774,"north"
1,35,"female",47.9400668646949,"north"
6,33,"male",56.1,"north"
1,31,"female",48.5425084288514,"south"
2,35,"female",62.3743327436466,"north"
3,31,"female",54.4336336850572,"south"
6,33,"female",52.8,"south"
3,34,"female",43.8363267751522,"north"
6,35,"male",45.8,"north"
2,30,"female",21.2353785190321,"south"
3,33,"female",41.1270036071783,"south"
1,39,"female",56.0785526282253,"south"
3,39,"female",62.6685251287506,"south"
6,36,"female",32.7973254485967,"north"
6,31,"female",30,"south"
6,38,"female",50.2970239428222,"north"
3,38,"female",47.5241900484862,"north"
6,31,"male",75.3617315370372,"north"
2,33,"male",54.8864788164344,"south"
1,35,"female",46.1654192420318,"south"
1,38,"male",62.1560134924895,"south"
6,37,"male",61.3,"north"
3,30,"male",55.7199120785819,"south"
1,38,"male",20.3198246440152,"south"
2,31,"female",56.9199879481413,"north"
1,33,"female",60.6323705211908,"north"
1,32,"male",59.2371953834389,"north"
3,38,"male",30.8222692405052,"north"
2,37,"male",23.8515404317568,"south"
2,39,"female",67.0907932310082,"north"
3,39,"female",49.2449703134923,"south"
3,33,"male",67.1241869698139,"south"
6,39,"female",47.4,"south"
3,31,"male",77.4774059376962,"north"
1,33,"male",55.4355644383393,"south"
1,38,"male",50.6988299872363,"south"
6,32,"female",64.8,"south"
3,36,"male",67.7600858519763,"south"
6,34,"female",53.7,"south"
6,38,"female",60.8453845435603,"north"
6,32,"male",46.8,"south"
1,37,"female",54.4269434142666,"south"
6,32,"female",70.1286938416651,"north"
3,37,"female",44.273726399307,"south"
2,35,"male",57.1642139970952,"south"
3,32,"male",37.562474385153,"north"
2,37,"female",45.1173917928222,"south"
6,34,"female",74.4,"south"
2,31,"male",32.8503352053099,"south"
2,33,"female",68.594637758826,"south"
2,32,"male",39.8728078646922,"north"
6,33,"female",71.9648201503638,"north"
6,33,"female",72.3216377013215,"north"
1,32,"female",81.7537881320017,"north"
1,35,"male",37.4944919888643,"south"
6,38,"male",44.6,"north"
1,36,"male",49.6650550444345,"south"
3,32,"female",69.0222846097145,"north"
2,32,"male",36.6189720451746,"north"
2,35,"male",49.6356864532666,"north"
1,35,"female",66.0954904072071,"north"
1,38,"male",39.9566640312724,"north"
1,31,"female",60.8930170517299,"south"
6,38,"male",62,"south"
2,30,"female",63.236477590521,"north"
2,30,"female",53.4105771781577,"south"
1,37,"female",68.0462026391398,"north"
6,39,"male",27.1,"south"
2,37,"female",50.2096771782246,"north"
1,34,"female",64.6276705681145,"south"
3,33,"female",45.5063955346303,"north"
2,31,"female",65.6743478097906,"north"
3,38,"female",61.3064954588215,"north"
3,31,"male",24.3831015517014,"north"
2,36,"female",72.5465021400903,"south"
6,31,"male",36,"north"
2,35,"male",14.6628914364487,"south"
1,38,"male",51.4162812741354,"south"
3,37,"male",54.5789351471217,"north"
6,39,"male",41.9,"south"
6,32,"male",45.6,"south"
1,34,"female",37.0225168286204,"south"
1,30,"female",58.132212627342,"south"
3,33,"male",55.0294202832918,"north"
3,34,"female",40.4919053766087,"north"
1,39,"female",62.6626143688791,"south"
1,33,"female",55.9008930212121,"south"
2,30,"female",41.555234959286,"south"
2,38,"male",35.3558242149462,"south"
3,32,"male",38.0696920413122,"south"
1,32,"female",43.7641954368983,"north"
2,39,"male",76.88391543937,"north"
2,36,"female",44.5418545751036,"south"
2,34,"female",45.4598470767513,"north"
6,34,"female",53.5,"south"
3,30,"male",61.1012477774403,"north"
6,38,"male",60.9,"north"
6,39,"male",75.3,"south"
3,39,"male",41.9310795814251,"north"
1,32,"male",26.55802464102,"south"
2,30,"male",43.6664170578057,"north"
6,31,"female",70.4,"south"
2,35,"female",60.8439845079576,"south"
3,39,"female",58.7392607409659,"south"
3,32,"female",41.3839993063731,"south"
1,31,"male",37.0067455942703,"north"
1,32,"male",33.4472574571662,"north"
2,32,"female",29.0367112321532,"north"
6,35,"female",75,"south"
1,38,"male",50.505877630091,"south"
2,38,"female",60.3858712397773,"north"
3,37,"male",60.3136652370513,"south"
6,30,"female",65.8,"north"
3,35,"female",44.2202795159789,"north"
2,32,"male",18.4677862110899,"south"
3,33,"female",64.8537205782174,"north"
3,38,"male",47.4220186899468,"south"
2,31,"male",84.4143608401278,"north"
3,30,"female",59.4877436901755,"south"
1,36,"female",45.0418545751036,"south"
2,31,"female",36.2004341221796,"south"
3,34,"male",38.6643537619056,"north"
1,30,"male",34.8076607836332,"south"
1,34,"female",76.0692024508351,"north"
6,37,"female",73.3422058103479,"north"
6,32,"female",69.6,"south"
6,32,"female",54,"south"
1,38,"female",60.8055381019718,"south"
2,37,"female",52.2950884440154,"south"
6,30,"female",59,"north"
1,32,"female",85.3538313273284,"north"
3,37,"male",53.6881557140039,"south"
2,33,"female",66.700614763642,"south"
6,39,"female",32,"south"
1,36,"male",57.7530184631092,"north"
2,35,"male",43.5962959829157,"south"
3,30,"male",35.5422423107355,"north"
3,39,"male",60.5905686134594,"north"
2,35,"female",52.5832423707901,"south"
1,35,"female",57.2867268634524,"south"
3,36,"male",27.6833915382714,"south"
1,31,"female",61.1207273648437,"south"
2,32,"male",68.1041092769262,"north"
1,32,"male",32.1262920175241,"north"
1,33,"male",37.2125731921826,"north"
2,33,"female",53.9911166461133,"north"
1,30,"male",24.8477648286413,"south"
3,32,"male",46.7626716854616,"south"
6,36,"male",24.2,"north"
1,33,"female",41.9004966195938,"south"
6,37,"female",43.7962055960285,"north"
3,33,"male",41.8558543640248,"north"
2,36,"female",73.3735017236754,"north"
2,34,"female",74.6476766440372,"north"
3,34,"male",58.676138463223,"north"
3,39,"female",21.3371497738917,"south"
1,30,"male",51.5050141376079,"south"
6,34,"female",70.9921820262374,"north"
3,34,"male",50.6450448749661,"north"
6,36,"male",31.3,"south"
1,34,"male",57.1765851278432,"north"
6,35,"female",44.6,"south"
1,32,"male",52.0101805766483,"south"
1,33,"female",53.1065328562211,"north"
6,31,"female",65.625124648638,"north"
1,38,"female",72.7311294985181,"south"
2,31,"male",20.6886681882898,"south"
2,34,"female",58.2799888295776,"south"
6,31,"female",73.7831022726582,"north"
6,31,"male",66,"south"
6,35,"male",39.6476161289366,"north"
1,33,"female",54.570490084765,"north"
2,39,"female",30.8875758650202,"south"
3,30,"female",45.8285353269248,"south"
6,31,"female",84.4,"north"
6,33,"female",49.9,"south"
2,36,"female",62.0556057549863,"south"
3,30,"male",52.2888380922387,"south"
3,36,"male",53.7781273577537,"south"
6,34,"male",48.8,"north"
3,30,"male",22.015019044642,"south"
1,39,"male",62.9112243080452,"north"
6,32,"female",70.7,"south"
3,33,"female",48.8566455432361,"north"
2,36,"male",47.7630833020863,"south"
2,31,"female",74.6256756376544,"north"
1,31,"male",57.6059161141646,"south"
3,36,"female",67.8065921540329,"north"
1,37,"male",30.8840894145375,"south"
6,39,"male",65.0528924519606,"north"
1,37,"male",61.720778338795,"south"
3,31,"female",84.6014609521619,"south"
3,37,"female",46.8522323434875,"north"
1,31,"male",61.4074790280674,"north"
2,31,"female",78.9296837797104,"south"
2,36,"female",53.6808345734077,"north"
3,39,"female",77.1258133386804,"north"
6,38,"female",50,"south"
2,39,"female",66.5942551190634,"south"
2,39,"male",68.118249665658,"south"
2,34,"male",38.6492820987671,"north"
1,38,"female",62.9735589814697,"north"
1,37,"female",61.2338375092711,"south"
6,35,"female",75.0672372906159,"north"
6,33,"female",62.0786201107585,"north"
3,32,"male",58.1312154752662,"north"
2,35,"male",38.2342968783837,"south"
6,30,"female",64.5,"south"
1,38,"male",63.0315705767171,"south"
2,31,"female",72.2012091023254,"north"
3,33,"female",52.455389962114,"south"
6,30,"male",63.2,"south"
3,34,"male",64.9231529599118,"north"
1,34,"male",23.3917744310985,"south"
6,39,"male",40.9,"south"
1,39,"male",65.6454997779943,"south"
3,39,"female",54.8279242092323,"north"
3,31,"male",65.1505933485042,"south"
1,39,"female",59.3020418894178,"north"
2,30,"male",40.1538370388696,"south"
6,37,"male",39.4,"south"
1,37,"male",48.1238174098969,"north"
2,30,"female",54.6682356268689,"south"
6,36,"male",19.4,"south"
6,37,"female",50.2,"south"
6,32,"female",76.1,"south"
3,39,"female",50.0386398638882,"north"
3,39,"female",49.7924979929146,"north"
2,33,"male",91.8902656946539,"north"
1,30,"female",43.5271435978458,"south"
2,30,"male",67.0176500797473,"south"
3,34,"male",55.8279335161678,"south"
1,34,"female",44.5149088531854,"south"
2,33,"male",49.6498782962645,"south"
1,32,"female",51.1752791660241,"south"
6,36,"female",34.0573519271289,"north"
6,30,"female",64.6,"south"
2,33,"female",48.2598523555251,"south"
2,34,"female",46.5363930572538,"south"
2,36,"male",55.3970556164115,"north"
1,38,"male",48.3311883340506,"north"
3,31,"male",50.5526432907141,"south"
2,30,"female",87.8103449855258,"south"
1,37,"female",65.0864635865905,"south"
3,38,"male",51.002726064475,"south"
6,37,"male",44.3,"south"
2,37,"male",64.6398755418678,"south"
2,31,"female",48.0425084288514,"south"
2,30,"female",75.1639872461457,"north"
3,33,"female",62.2096765278773,"south"
6,32,"male",37.1,"south"
3,34,"female",75.9751034688447,"south"
1,33,"male",35.0054210368105,"south"
6,30,"female",39.5470042343122,"north"
1,37,"male",19.2549274766983,"north"
1,35,"male",41.3365314704421,"south"
6,34,"male",51.6,"north"
3,32,"female",80.5869450019192,"south"
1,34,"female",63.2313014625659,"north"
3,35,"female",71.1371984384484,"south"
1,37,"male",47.3616487470018,"north"
1,33,"female",76.6700109918293,"north"
2,37,"female",53.2311125174512,"south"
